-3.1676486029E-02   -2.7160810106E-01   -1.1739018100E-02   -3.3836756393E+00   -2.2767623736E-01   -4.2218473639E-01
-6.0649371241E-01   -4.5639970559E-01   -3.4721226321E-01   -2.0458795788E-01   -2.3458715338E+00   -2.0415617793E-01

