-3.352984042667371545e-02 7.309623388790401077e-02 -6.194138218805442936e-02
-7.075823551322771299e-02 -6.268992409046103553e-02 -3.644592089091502202e-02
1.178486690736606085e-01 -6.580623529850374021e-02 -1.352394127849007865e-01
