2.447686116402020389e+02 -2.617267303413736101e+01 -3.768804067896112286e+01
-2.617267303413734680e+01 1.784021606975403813e+02 4.043784240701564414e+01
-3.768804067896110865e+01 4.043784240701562283e+01 2.512902176622575325e+02
